item_id,qty,selling_price,order_id,product_id
8GYH3,4,7.48,84NSH,QHEZU
3JC75,5,4.39,T4BKQ,UQ24K
YYOLQ,9,4.0,M3ZXS,P54TQ
FFWXM,5,1.6,M3ZXS,WY80W
N8Y99,2,0.99,M3ZXS,A8OWO
FKJCZ,7,1.68,73RT7,ED2FO
VBW42,1,0.99,29W14,3AHQX
DAGKR,8,22.6,KDVKT,LNLBU
0YXQU,7,0.99,GD4MR,6YHZC
3LNE9,10,2.22,GD4MR,4OQJ1
UJZ4I,6,4.52,SCUUG,UQ24K
SDDRQ,10,5.28,SCUUG,ZZSFC
G2R1Q,1,6.68,PVAAQ,HUC97
IMYGR,4,8.6,HG68V,A46O7
Q4KGY,2,3.1,6909V,58OU3
6F63S,4,4.3,PMSFD,P4XL5
STHM9,4,2.98,OO9VC,F6QZB
IK6FO,2,3.17,4B29D,NL2ZK
61F5T,8,10.58,SDPUA,33ZMJ
UCGSF,9,13.69,VV12S,5LXR0
T1OXR,10,9.47,VV12S,9CLQJ
0WW1E,7,2.76,TZ23P,OBTGP
GZS9Y,8,15.55,SHOG9,DTOPP
RGZKP,10,1.78,A05YE,JH08L
TJNDM,10,6.09,QKM5P,FVIK0
BEFVU,3,10.1,QKM5P,DW4BN
1W0O6,2,24.46,QKM5P,WURYH
YNF2Y,3,4.81,VAYDU,QXODP
AXYUX,7,5.4,ISFYL,58WHL
SFKE7,4,2.86,4W8XF,3E00S
Q5YV5,1,21.44,4W8XF,U26HH
W8BRR,7,5.08,4W8XF,9P8N6
ZX0P9,5,7.41,EVY4D,1S7VD
3418E,3,17.55,BZXQS,WHN3J
YJGQN,3,0.99,ZQG4R,Y2HKP
5RGQE,1,0.99,WDFZT,HJFMO
74ORG,3,5.08,5ZB0B,7184L
9PPFL,3,6.1,5ZB0B,V4DH9
TC2RM,10,22.47,IAF89,MPAO6
Z1AE3,4,4.28,ZWJZQ,58WHL
ZGJ3U,10,3.68,MWFDG,V3YP8
ZSGYF,4,4.62,MWFDG,TY0I8
3TM8E,6,4.61,YCI1S,SQ41U
QDQ1M,7,14.63,54C2Y,8FG4T
K2P9T,8,4.3,YMFYG,6C9G3
INEE0,7,5.19,ZKBCM,RG83O
QHLZN,4,3.75,5PELV,MYBYS
UWFJY,3,5.53,T6OJK,WGTLD
6NVTP,2,8.77,EBGJP,V6BKZ
09XNG,4,6.5,JLZ1C,MUFUS
GNZHB,3,4.62,THA0N,Z0C33
TLZ36,3,24.3,THA0N,DHNW3
25YMW,3,0.99,4YSST,8FA5U
OCMZ3,7,3.17,4YSST,BSI1V
GWKGB,1,2.46,4YSST,IN3KL
03W01,10,6.81,W8S2N,P54TQ
T3C9P,2,2.01,AOTLT,8HUQ4
FMZ1Y,37,16.88,SW6PI,KA8Q9
S2SPT,9,8.0,0618F,9SZWD
WNCV3,5,2.61,0618F,P39SF
AP299,3,8.77,QTDA2,L3D8C
00L1R,10,8.18,QTDA2,A46O7
FURHM,10,6.89,U2C4G,ER571
8KKR2,8,4.43,KMOAD,90N22
0RI36,6,8.92,W3PLS,XLH3C
633YE,4,6.46,WBCX7,ER571
2XROM,5,7.18,WBCX7,LG8EX
AYRBN,8,7.62,WBCX7,8CA8L
KZKSP,8,1.68,WBCX7,6K05Y
PX5V4,3,35.32,NE1FZ,HW481
XHV8N,1,3.82,9XWBV,V059U
MK6WH,6,21.3,9Z3KL,84G67
KZLJN,9,5.05,UBGGI,581IO
Z2NB1,1,2.06,0UJW2,ICY1N
G4POQ,1,3.21,JBBY7,8HUQ4
ZIMMF,10,3.8,JBBY7,JDQP2
SSO5Y,4,9.47,Z2RIW,PSYJY
B74D9,2,7.3,Z2RIW,BQJ2N
6KV2R,5,5.11,XL9QI,ZQLZO
4MCOE,1,15.2,EE8ME,YE4GB
CHN3B,3,1.61,EE8ME,MT3F7
R2CRH,5,3.4,3MXR0,A46O7
LFD1V,6,1.47,2KP5B,D3GAP
QGBFI,6,3.25,2KP5B,9K2AL
XL64B,7,0.99,2KP5B,XWXG8
8SDBP,10,3.85,2KP5B,V3YP8
FPFU0,2,3.17,07V7C,YNJAA
EG6PP,8,1.03,07V7C,F5WUW
0Z929,7,6.12,W6BNK,512X2
IMQNO,3,3.78,W6BNK,P54TQ
VTM7O,9,4.66,W6BNK,46HCV
T4WDT,3,2.75,W6BNK,56LQ1
FO1OV,10,3.0,7A93N,GQCKF
5D1OH,3,39.3,53L5Q,YE4GB
59MI7,7,2.91,6J35J,TR3Y2
4USV4,3,0.99,C4Q39,PRWDW
QCHBV,9,0.99,DKEXL,X8YHB
QPP5N,3,2.97,DKEXL,G90RK
NV0AJ,9,10.93,UXRUG,OP2W7
NRC9V,8,2.7,0TFAH,FC3F3
A9QGL,9,12.89,0TFAH,6JLU0
S65TO,10,17.95,0TFAH,WHN3J
1L87L,1,1.68,0TFAH,D3GAP
6AC8G,4,9.35,0TFAH,OP2NK
198JA,5,4.69,0TFAH,SHF0A
E10D9,7,5.22,0LYRS,BZJNQ
A70Y2,4,25.96,G4FQR,7BWW9
1OXGB,2,8.88,G4FQR,JHXPY
31HQB,5,4.92,79YQR,TBK0W
O0ZOM,9,4.42,UX2SU,ZKYBU
GU37L,1,4.87,UX2SU,KF20R
E22G7,7,4.02,UX2SU,PG842
JTTPF,8,6.52,1VRSY,OVT81
UYN8P,10,6.69,7RXOF,B7B06
9U6HS,7,2.11,VU9D8,1GK0H
5806J,4,5.07,BF4IC,6JLU0
TR0L6,4,9.09,BF4IC,74HC1
05S9T,5,2.55,AR6E4,LW1CZ
7L7RL,10,4.28,496N8,512X2
ZXW9H,4,2.19,4SH5X,G3K37
56339,1,10.9,4SH5X,ALCBL
4JU84,6,1.66,4SH5X,4XTQO
0275D,7,4.06,CT9EX,K0QEE
U8JOB,9,2.01,4CDYR,58PB2
O951T,3,1.01,4CDYR,J9Q60
JGIKC,9,8.43,OU0VG,ZML2R
1GW8L,5,8.62,UD70W,2SEIL
GQBGJ,10,3.71,UD70W,9AQYN
J1JOO,10,14.46,W7O44,3L8JQ
MPVZV,3,0.99,KWGUT,C2562
MN2PA,3,5.26,38OFX,H1ZUB
UC2VY,2,0.99,H4R7Y,HJFMO
5JA6H,4,2.89,H4R7Y,WHJNN
8L3Z0,3,4.99,H4R7Y,BZJNQ
N6LLU,1,3.91,H4R7Y,H3HBY
LLH0Z,9,6.07,U728X,AJYXD
VLNKJ,6,1.84,U728X,9XE9C
WD8T1,2,10.2,U728X,KLBI5
ZBKH0,2,3.19,MD9PG,FA3EA
X38JD,8,6.99,AV7WG,C7E2U
WYXAK,3,4.89,T1U3C,375QA
KZMXU,9,2.04,LVXVI,C9GM8
DVZQ3,4,11.14,LVXVI,5E7NW
QV6BA,10,8.01,LVXVI,GXYWF
6VMTZ,7,1.38,LVXVI,GPQU7
1G0CY,4,4.67,5AL8G,G21HT
P819D,5,4.14,PN09S,1GK0H
OCTDX,3,0.99,PN09S,W4SRU
X8WST,10,6.1,JQ9ES,XQUM7
72N0S,9,1.91,JQ9ES,73MZ9
1M4IB,4,0.99,V8DF2,8SVE8
WY3IG,5,10.05,V8DF2,IIL48
X7TQK,8,5.65,3W48K,UQ24K
VL70V,6,3.26,SHJAM,V3YP8
AUC2M,2,3.2,SHJAM,5KX5O
WCGD4,4,5.7,SHJAM,WGTLD
12KRN,2,8.77,0JK8W,PL164
0316V,8,8.8,OTR0H,HUC97
1QE4C,4,8.6,Z4AOX,OVT81
XZI2P,5,5.93,Z4AOX,XY91U
TBH4I,7,1.72,SIBUR,FA3EA
JYPXU,4,9.83,UT5ZZ,Z8DO8
G2CWR,8,10.24,V9DD7,XJGQ8
3FQLO,10,1.34,TVX1S,D3GAP
FGULY,8,17.07,ZTC0T,7S3OW
QWPN9,7,13.41,ZTC0T,1ZKKL
KZ1RC,4,4.45,DVP5H,JZVRK
B7JJA,7,5.56,UX7N1,V92FI
RWMO1,9,1.73,9UL9C,9K2AL
DSTUG,2,22.96,9UL9C,TLN4D
OJKW4,6,8.71,Q4UHQ,TTXEH
YAG74,6,5.16,VOXMX,8B68O
OV23O,10,10.54,H6X7U,BQJ2N
L8XDL,4,5.67,H6X7U,LBLB7
K5SAP,8,8.37,Z55AI,QX43P
1R3QW,6,5.23,2NSHK,K4FZ5
S2PN9,10,23.44,NK8FK,U7N3T
I791M,6,2.12,YK5WX,NJTOJ
ZUYX5,4,0.99,YK5WX,8FA5U
KI8QQ,3,3.11,XGXDN,V3YP8
7H24T,2,2.43,XGXDN,K0QEE
ACAKS,2,0.99,XGXDN,X8YHB
KQUE2,1,0.99,XGXDN,WY80W
S0V0M,10,2.13,7B0W6,93NRR
WN29D,10,9.21,HXS6L,DTOPP
58MBA,2,2.53,BV3I4,1L985
4PDC1,9,8.43,BV3I4,5I2NI
0XMAQ,5,3.45,K5FOU,8B68O
REDTW,9,3.88,WO2QY,LSRIZ
9UB84,4,5.1,ODQGU,1Y87V
UMO6K,1,3.48,ODQGU,U9UKN
2M5HF,5,1.16,JMNL9,WY80W
I345S,7,3.79,HOG2L,MYBYS
DXT8D,1,9.85,HOG2L,TBK0W
LOS0F,8,7.01,F0WDL,OE915
V8KR7,8,33.31,2Y8VP,8A94M
WLE14,1,23.98,2Y8VP,ONSIO
YLVEO,6,9.89,D64AK,YLKMA
61PUV,3,3.07,D64AK,3AFAV
GV0BF,10,4.59,D64AK,LG8EX
BMVR4,3,11.9,D64AK,NCRWX
DBIT2,2,7.37,D64AK,FGW0O
PYZRY,7,6.44,D64AK,XYYMI
8YR75,1,1.38,YW4LC,BZ2IX
1KHNM,4,0.99,SIQOJ,0VMR0
37ENM,4,4.85,SIQOJ,3CSM5
PO3HO,8,6.21,51IZF,0KY4F
P8G7M,9,0.99,51IZF,6YHZC
QQ6N6,6,4.65,HXTNP,CYF1L
A5UXW,7,0.99,HXTNP,57TK1
6Q9UA,2,2.69,PSG0N,K4FZ5
15WFO,4,3.51,RD16X,1O9DX
CLTY5,2,5.44,2G4H7,DBNI8
LIB7U,10,15.94,BEP6I,BNWJE
J5UK0,2,13.13,28BMH,6JLU0
FC5G1,2,2.13,28BMH,C9GM8
3T1AA,4,5.48,8BN1H,OV4WH
OPOLL,10,2.08,8BN1H,S0GZ6
WMEBT,9,7.42,8BN1H,EBY6L
4UUGN,6,2.83,0BZP6,SHF0A
RE6V1,8,10.43,QMOBS,DHNW3
OLZV5,8,3.2,KAJH4,WDQ7E
8HYPI,9,2.11,XNUSA,5920Z
MGVP2,2,5.07,GTN47,512X2
QR665,5,6.78,FP811,UF431
4EXSJ,9,5.86,FP811,22P6A
E2IDK,1,8.16,3EDL6,TBV62
2DIKY,9,1.2,X07EK,61JQK
46YTL,4,3.1,F6CHI,I6NQP
RFP00,3,36.75,LZRMS,Y7KB7
SZB1J,6,8.73,6IUJE,1S7VD
F2GQ6,10,2.14,NJ9SN,9P8N6
IFKNI,7,6.39,H9DTT,V6BKZ
GA7PJ,10,2.62,VM0NL,8YAY3
9CLDJ,2,5.97,SZ0I7,2CVCH
N1O3Y,1,2.81,SZ0I7,80C11
EVWNQ,3,0.99,V97MA,HJFMO
R3DJT,1,3.2,W7B3Z,46HCV
GL3Y7,8,2.23,DUIOQ,K0QEE
P0JP7,6,23.16,YJCLK,W2KMW
JJ6JX,1,8.14,T9W77,CXV5D
ZKMNG,2,43.59,AYQGT,X0401
1XV10,4,5.07,AYQGT,H3HBY
YZJM7,8,3.54,55MQ5,UF431
K9AL4,9,6.23,55MQ5,0X9GR
7A6UT,2,3.55,55MQ5,3F223
YJ8MX,9,4.19,0I46T,SCJ09
C616K,5,5.1,WY9JE,ZDQMY
UA3DA,9,3.97,FKDNX,WEBBJ
XM5RY,1,6.36,MTK9Z,VMJYN
FEC1M,10,21.31,MTK9Z,9SZWD
DRQ20,8,5.07,V3ROZ,AJYXD
11TAM,2,9.74,4Z4GR,Z8DO8
PPCL7,9,2.03,P222C,KNJZ6
GU3IK,10,15.28,UDP96,8IDLX
U7K4N,2,5.91,UAR2G,I3KJ2
W42O6,3,4.68,HHC2E,QHEZU
YQ4LV,4,5.62,G7XOF,MEOKR
VD1BC,1,5.01,PYN11,H3HBY
D0UBB,10,5.55,NBXLL,WGTLD
CLUQT,1,7.86,8YO1S,TTXEH
VE0YM,3,9.69,PSISD,DW4BN
X0JQC,3,16.72,Y6KOA,2OIFC
ZS1HD,2,7.19,L6QAF,FVIK0
TKVC7,2,9.34,L2SWD,ZZLFP
UR034,4,38.3,L2SWD,3QQEP
TBKA5,8,2.51,L2SWD,L4H3G
JR7TI,3,7.86,L2SWD,HIJX4
BBFV5,8,4.17,1N0IJ,EVXJD
FQ5D7,6,1.81,L6G82,2SF9G
FCC6I,6,3.93,L6G82,2CVCH
86CN1,8,1.54,BLUKQ,FA3EA
KDPWZ,5,2.67,EY8JD,NVXBC
GH64P,2,13.88,8WKQX,GMAN7
CKCCY,6,15.14,8WKQX,VZPM4
88RDU,10,12.93,ZSRW3,5Z6NV
ZHUOE,1,5.08,GSVNP,LBLB7
T31HH,5,4.11,Q3LL8,YGKLY
C1PB3,2,2.54,VX5PF,IXCU9
H0VOP,1,5.48,4V0DK,I3KJ2
KK6O2,1,2.19,SEFP9,2SF9G
T85LN,8,6.79,8FLXE,UXXKY
C9KHO,2,4.38,E97A1,2SF9G
VPOGQ,3,2.43,E97A1,DMNTR
47Q3Q,3,11.48,40EWL,65SEG
HPDSA,6,27.91,UVDQQ,AXA4R
NGOUH,2,0.99,YICL6,P6J2X
AIPV8,9,2.15,7RSK6,JH08L
AUKBB,9,3.85,7GUYV,FC3F3
3PDP6,1,0.99,7GUYV,HCUV9
G5JQE,4,7.28,7GUYV,JO6NT
H648M,1,3.04,ZJ0UE,LFLVR
OU1B4,1,8.04,RK24J,R0PBG
E1WNT,1,5.71,DUOG4,RNRSP
ES263,3,18.28,EU0N0,04SGA
WAZ6B,2,14.8,EU0N0,6IPAG
UJ426,9,1.54,EU0N0,S1OKU
75EUJ,6,3.45,G052P,S86IH
521O4,4,3.46,QGGAB,43CM8
9F2DD,1,26.43,QGGAB,Y6YC8
OZAPP,4,14.55,1CB08,RNRSP
RPPFC,4,37.97,1CB08,8IDLX
0VLN7,4,6.61,99AHJ,UG761
UD35K,6,9.15,HGISK,2H9ZP
G8VVD,3,2.62,XX5XT,IJZCN
GQ4QX,8,4.99,BS6KV,ZQKGJ
UJ9ZZ,2,7.37,BS6KV,28PAO
88TF9,5,31.55,VKKZN,KA8Q9
B0EX4,1,0.99,VKKZN,C2562
7RV4T,9,17.0,3Z4XZ,W2KMW
704P8,4,8.78,3Z4XZ,KA53E
L8Z4B,8,8.02,WNOWU,M3QZZ
ZI5Q3,9,2.63,WNOWU,2MXVD
OMY3M,2,9.18,WNOWU,WFT9G
IG9F1,1,1.21,7AT2B,GXQ8Q
1A730,6,3.99,7AT2B,ZQKGJ
VP7ND,1,5.0,U3O8O,I3KJ2
FXIAC,2,6.82,6MAU9,CYF1L
O2G50,4,5.0,5D12Q,LLO6D
8KBUW,4,11.44,ORQG9,LVD5O
22TV1,7,3.57,ORQG9,GN11E
NC0JM,4,1.29,5YKCI,BGJCW
B33V6,8,9.33,8X9IE,GXYWF
NZPJH,6,4.83,0AV1M,6C9G3
YOZAM,4,5.29,OVS9P,UF431
9LXCG,6,4.2,6AIW2,ZCNB8
N7TYM,3,19.95,0HJPT,IIL48
Y738D,9,16.09,LV3ML,BK2QT
CCGKJ,5,2.7,YT0DR,WHJNN
N5HFQ,2,0.99,O82C5,8SVE8
8P80B,8,0.99,O82C5,A8OWO
GWRCQ,1,20.82,3E7SP,8VPBX
2FFIO,9,12.82,N0PF0,HVVHI
DQ096,6,5.2,N0PF0,B4256
5TBWG,5,2.21,N0PF0,M3XI5
CG2IO,6,8.56,Q5TZT,PZU51
XKQRE,3,15.62,17YG6,04SGA
M43S0,2,1.83,SZ10D,NL2ZK
KBGO3,4,2.57,DK4HX,V3SOM
BX6HD,10,7.06,4SC0B,UDRJG
FXUQ9,1,6.51,H4VT8,W1HC2
BAQ86,1,5.94,0ABY9,05V84
JCGD5,2,8.09,NX0M4,JDQP2
JMREP,10,25.77,OMPOJ,84G67
LXHJN,2,1.77,QJOSN,H3N71
U755F,2,1.78,GDBNA,GQZJP
ES0RC,3,6.99,GDBNA,NCRWX
M09LO,7,3.41,ACK3P,O64TP
5FNSJ,4,2.61,LPL0I,1L985
RJS89,8,4.84,XK8PV,MEOKR
J8LNV,10,4.34,XK8PV,TAWAM
DQJC9,10,0.99,2SBJY,N77B9
FGXE1,3,15.94,9OXAU,5LXR0
A5UOH,4,7.75,9OXAU,OE915
2TVAP,8,1.31,7CM99,9XE9C
1YURS,7,7.58,7CM99,I06B8
AGBZ3,6,25.23,G7JU7,9S30I
JIY7F,10,1.18,IDQ6O,IN3KL
93KL6,3,15.42,JXIOX,4S9UJ
QM81P,2,2.17,K7TYQ,8Z8TG
EE9HQ,9,3.09,K7TYQ,7NZ9Q
YYLWE,2,1.5,K7TYQ,GPQU7
65QDH,3,7.72,UB7MZ,6ECVS
5O0QF,6,5.47,UB7MZ,RAUEN
S1X0M,9,5.25,UB7MZ,NCRWX
NMNUP,2,11.17,L59O2,KQ2IA
LFTME,3,1.6,4B83N,RIYZZ
3RQ3M,10,3.58,Z249R,ZQKGJ
SRUG1,10,7.01,OILZZ,JAPPU
BTSF7,3,3.6,OILZZ,TBV62
N4NPH,1,2.4,OILZZ,NJCGM
U2GEF,4,5.67,UAVYK,5UUXB
NTPE8,9,6.0,6YR5X,GXYWF
TW2J3,3,5.46,PVUJ5,XHQMC
OOUT5,1,5.61,PVUJ5,WU6SK
LDWHF,2,11.04,3GO2H,YLKMA
1TS1H,10,2.04,O62PS,9P8N6
UBL0U,4,2.07,N4LLF,4XTQO
H3Q01,9,1.43,0M53P,56LQ1
0CB6F,3,2.61,0M53P,LLO6D
LK72N,8,11.48,9NH9W,KA53E
YSE6N,6,8.52,FEMNS,RDXAE
XRRSF,2,5.07,XNETN,7NVUS
TT4ZR,4,1.6,T6EPN,RIYZZ
PT95Y,1,4.03,VSFEJ,UG761
YURB0,3,5.57,N3ZFD,CYF1L
4ZWP6,6,2.78,ZFAD1,375QA
4KIW5,3,7.87,BM9IU,FVIK0
P8SID,9,4.14,4M4F5,LEEVP
2OH5D,8,1.26,QYQO1,CHIV4
39CWK,2,1.01,DILPL,4XTQO
JFXRY,6,1.2,DILPL,GPQU7
CN0PO,5,25.01,HDZZS,AIY7S
MMOXO,10,0.99,R0EUL,0VMR0
R6GOS,10,2.75,NRYTX,3F223
WLVO1,2,2.98,ADGD7,WLXV4
2YO07,3,3.29,ADGD7,LLO6D
JE7B2,10,4.13,7REET,M7UAU
DBYCP,3,3.15,9L13T,PZ2E2
UXAVJ,2,1.0,I6WKO,86JQ7
ED65S,2,5.98,I6WKO,8UCWX
AU5WA,8,2.72,I6WKO,WZO4R
E68CX,5,2.16,UPWPC,2MXVD
QBS7S,5,3.59,UPWPC,G3K37
2LCZW,7,10.25,I0O2S,8FG4T
K6EVQ,2,5.38,J4AA8,28PAO
J694N,1,6.51,91WHE,BNGIK
BDIVQ,6,1.68,CNO5W,P7DNN
IRKDP,2,5.1,AHK7S,NJTOJ
TFQYC,3,2.86,5C8OI,3B6O6
YPRB9,4,6.3,DATOU,OBTGP
3V6DF,2,19.52,4YUOT,BK2QT
Q0JYZ,6,2.59,4YUOT,IN3KL
41PF3,10,6.0,4YUOT,ZFFU7
65UWC,1,3.82,4NGFY,IW939
3P66C,3,5.31,4NGFY,6C9G3
0HZLP,7,2.3,4NGFY,CS73N
ZO1GF,5,1.88,4NGFY,6X2OD
P2TU2,3,8.59,4NPL6,33ZMJ
2ME9W,10,8.91,4NPL6,Q2MWM
VVBZI,4,3.17,VPH71,V473N
20OL5,10,3.39,RIKFB,VMJYN
E3841,3,13.48,XAUUN,ZPG46
GJECB,8,3.38,XAUUN,M54RL
XZE5Y,6,7.3,4N5PT,LG8EX
KFO9W,10,10.43,7JU4C,R37PD
SLKGC,9,1.53,0J5UQ,GMGO5
2V24S,3,5.08,9CPYQ,WDQ7E
ZBSB4,1,4.14,XTR8V,YNJAA
MUJ3M,4,4.94,52JYD,XYYMI
AVTZL,6,2.29,A4VJ6,0O1IB
HA1CR,1,3.05,WRW2U,WNXM6
NID1R,5,4.24,LFG37,V473N
DYGBN,7,1.16,PBJ43,9HJ2E
SK8IZ,4,16.24,PBJ43,ONSIO
ATU2X,10,7.59,VIAWU,LBLB7
TWUH9,6,1.4,0AHDT,ZWBXI
WKV69,7,23.12,ZFQV3,8VPBX
NBSDL,3,10.23,8S48O,GULLZ
31974,6,8.75,O1AG6,KA53E
II9TI,4,1.05,O1AG6,FA0EW
NDFSV,2,6.84,U6UG0,V92FI
OVN3N,6,5.75,APB7F,9AQYN
SUHC0,4,7.9,1CJFL,TAWAM
62RHU,1,1.15,BTT6M,EVNXI
4MUFY,9,5.31,BTT6M,1Y87V
KG1G9,1,1.43,BTT6M,GMGO5
U0VOZ,1,1.91,QHJJC,61JQK
SMLDU,7,0.99,Z0O89,3AHQX
V07UN,5,5.45,Z0O89,UQ24K
2NVP7,3,1.74,SK5I0,3MAE2
ELU64,2,1.69,SK3JJ,GXQ8Q
JZ7EQ,10,9.73,OX7RD,MYBYS
N4XD1,10,0.99,D94BA,G1KVR
QPMBS,5,8.11,FTB37,GOH26
D4SRZ,6,0.99,FTB37,A8HUO
C1L47,3,31.38,TFDWZ,VZPM4
ER4VY,9,0.99,T7L7C,BLOCR
0LIBP,7,1.37,ME4UK,6X2OD
C26YO,8,0.99,0M5AT,G1KVR
IJH1O,5,13.31,2P5RN,6IPAG
FWH7A,7,8.09,EWSET,M14FR
6J8L3,4,9.07,EWSET,JTO6X
0L4WZ,2,4.87,EWSET,VL9CZ
K5T69,2,21.19,JZUE7,2OIFC
B0CK6,3,2.41,JQONT,BZ2IX
I9F2D,2,10.5,WC59T,JTO6X
97B7U,2,25.46,WC59T,MB4PL
1FQ4F,10,2.69,I4A00,D3GAP
2AM3Y,8,2.33,I4A00,L8BID
8YJ98,6,0.99,BGGVO,6YHZC
R02LR,6,3.49,LDNAM,MUFUS
6L9BI,6,17.44,Q8VSL,ONSIO
UP9P8,10,7.38,NSZ3K,LEEVP
8J8LX,9,14.78,3FWE9,U7N3T
LYS3X,2,11.25,WM5V7,Y56S6
PJEWG,1,0.99,RCTJ4,ALIX6
UUO2E,4,7.89,74E92,B7B06
9MH4G,2,13.84,74E92,8R03H
7TMVK,4,1.23,IVN28,Q6ZEO
LG53F,7,6.38,IVN28,M14FR
07RT6,9,10.42,63CQ2,6JLU0
DXM27,4,39.92,63CQ2,X0401
470GO,9,5.46,IW0JJ,GS8WX
KA6DQ,9,10.43,HTGZF,E8K8K
56CSZ,8,6.8,HTGZF,J59H0
QRX9M,1,2.94,MBX33,LSRIZ
U9S6U,4,32.06,W54PB,Y6YC8
9W0BH,4,1.21,1KEKZ,9HJ2E
EOTA7,4,1.13,1KEKZ,QICOI
A43MX,2,7.82,1KEKZ,SFD2A
M6OIQ,5,21.98,TI108,U26HH
Y9CQ8,8,2.86,TI108,705ZD
BPPO1,3,27.27,6KZ8X,8IDLX
01MIL,7,1.98,I269D,9HJ2E
RPOZT,7,4.12,4TI5W,JO6NT
QUC7E,2,8.59,SZYIP,XYYMI
JUYQY,10,1.82,XKIOY,56LQ1
NR0JH,7,6.75,AXRIJ,OCT4N
T2H7K,3,3.95,CB148,LEEVP
TVMMW,3,5.56,0WNC8,N7KF3
L37Q8,4,5.34,SDH37,S5F2I
RDPRZ,9,0.99,IS1MX,CHIV4
6R0GU,6,24.48,IS1MX,Y7KB7
XBG31,3,3.83,IS1MX,SOKGZ
287AG,7,4.71,39ULM,W4HR9
SLMWB,9,23.0,39ULM,2SEIL
JCFXL,8,4.49,5LQGN,C7E2U
YF3B2,2,4.31,5LQGN,58WHL
SSEOC,2,2.72,RN2ED,S86IH
AMQC5,6,0.99,E1GX9,X8YHB
WPGAU,8,8.19,WSFRF,2RU78
691QN,4,4.91,5EZBI,TTMTO
CFTPG,3,7.61,5EZBI,X1MYK
YNSX6,3,11.56,HNIQL,JY2QU
1Y3IF,6,1.22,HNIQL,C8SH9
W63WU,6,5.08,NWW4F,P4XL5
0VW8Q,1,6.98,KYBHA,PKAJG
265CA,9,1.94,5WV6S,MT3F7
REE0E,7,13.1,5WV6S,OMD3C
KINN0,9,4.77,J1AA3,PL164
J5XPG,2,4.8,J1AA3,EBY6L
Q3QIA,7,2.03,YRI35,3B6O6
440FW,9,3.16,YRI35,93NRR
IFA0A,8,27.86,YRI35,VZPM4
32K8S,7,4.06,YRI35,G21HT
66ZVW,4,4.13,VGI00,KNQNE
F8C1X,1,1.37,VGI00,RPRGX
YA7QL,4,7.54,2O9NT,FDVH8
4YE6F,9,4.59,89IF9,5KX5O
IE6FE,2,0.99,SAYXU,MW448
XGPR7,3,1.1,C06Y8,86JQ7
YOG59,10,16.58,C06Y8,DTOPP
BZMGK,3,3.06,C06Y8,KYDJN
XI746,1,4.96,HVWVS,PMDQO
KMSC6,10,3.1,MNB63,G3K37
XEOXF,1,4.34,EQMMP,YIGNT
2H64O,10,7.73,HMR0C,UBFLZ
3HLKC,8,5.42,OS9I9,8UCWX
JROD2,5,1.75,OS9I9,9K2AL
ZQIBR,6,6.57,LQ912,WSJJC
8F4GG,10,7.82,D256X,ZQKGJ
5Q364,5,4.44,PCYQ6,TAWAM
M0I4G,3,6.16,5U2J2,06WHX
DZK9O,8,1.41,09OC0,X8YHB
E41ZP,9,7.7,M6NOZ,QHEZU
NURAC,3,5.37,M6NOZ,F6QZB
MJ77D,6,8.45,600CN,79WN4
9FM7H,10,3.56,CCB60,CXV5D
OCKQ4,5,0.99,65G07,A8HUO
V1V43,2,0.99,Z4DBC,A8HUO
MTDQO,1,7.84,J5GGH,BZJNQ
35UES,10,2.05,Z4M8D,RPRGX
Q6XQX,4,3.71,Z4M8D,V473N
NAMQR,7,3.79,Z4M8D,B28ZZ
DJU1X,2,4.39,CTYJM,QHH1G
S355S,1,2.56,3V384,W1HC2
XAYSV,8,8.88,3V384,DVJHC
XJ6WE,1,3.02,PBOV7,WDQ7E
VNROY,1,1.96,EAFBT,JH08L
SYCBL,9,3.53,JI11Q,8HUQ4
OMIJZ,3,8.01,9GKFE,YDFT3
9GC6U,3,6.53,KQR51,KS9AX
6C24D,4,5.59,DQA02,XUXA0
P5TRX,1,13.52,QO9WP,84G67
M6546,5,9.07,QO9WP,V201T
W2VR9,10,6.15,WNCAN,17PRY
1E2Y4,2,8.39,HGUEY,TUSKH
AFKO8,6,2.02,W7H45,ZQLZO
ULEDN,7,4.46,F68N7,L3D8C
ROB1X,5,10.73,F68N7,T6KMJ
VFXII,5,3.8,Y1IGC,UF431
7KKW7,9,11.74,6KX5K,ZPG46
QTM4M,1,2.44,2VRQD,XUXA0
AGDO3,6,2.01,KDVSL,0O1IB
9X5JV,3,7.91,KDVSL,5LXR0
9G9XA,5,1.02,KDVSL,HJFMO
D0ZGL,8,3.84,KDVSL,XQUM7
7C0BN,5,6.4,KDVSL,K4J06
EQE23,6,10.81,KDVSL,0U8WK
WMR1R,5,4.31,WAZ8S,ZUHO3
GK9L8,9,2.03,Q441A,RIYZZ
VIP6X,8,14.44,T9VRQ,KA53E
B9D59,3,4.29,07M8S,2SF9G
676P4,10,3.27,LBJB1,9AQYN
BAX78,3,5.03,LBJB1,V92FI
D6C1R,5,6.66,SOWBT,JXKTO
C3XMY,5,4.52,IB16F,V201T
6GWM4,6,14.67,2LG84,XJGQ8
N0V50,9,12.17,2LG84,OP2W7
AAVL8,5,3.49,2LG84,XUXA0
O2O09,4,0.99,TX6B3,MMT4N
