order_id,total_price,time_placed,pickup_time,customer_id,shopper_id,vehicle_state,vehicle_license_plate,store_id,time_fulfilled
GDBNA,24.53,2020-05-08T18:55:24.000Z,,JZHSL,LWBDM,IN,71SI3,74JM7,2020-05-09T00:58:21.000Z
ACK3P,23.87,2020-05-08T18:56:12.000Z,2020-05-08T23:24:26.000Z,CW6SU,63SY1,PA,V80 6PL,0HKZ3,2020-05-08T23:31:35.000Z
LPL0I,10.44,2020-05-08T19:22:12.000Z,,0JLQ0,B7KXS,UT,HDP 667,HU152,2020-05-09T01:12:07.000Z
XK8PV,82.12,2020-05-08T19:31:52.000Z,,MAF0S,TCIB2,MA,TQK-4182,631TS,2020-05-08T21:55:26.000Z
2SBJY,9.9,2020-05-08T19:47:11.000Z,2020-05-08T22:02:23.000Z,VOMZD,13W4B,CA,WIV7641,14VAS,2020-05-08T22:17:59.000Z
9OXAU,78.82,2020-05-08T20:01:39.000Z,,LH8R7,YFQA9,CA,423 XSQ,QZJPF,2020-05-09T00:58:13.000Z
7CM99,63.54,2020-05-08T20:02:38.000Z,2020-05-09T00:52:01.000Z,IRJRP,M4XIF,CA,383-747,H6QG4,2020-05-09T03:00:45.000Z
G7JU7,151.38,2020-05-08T21:00:59.000Z,2020-05-09T01:24:26.000Z,KVENC,TOC4X,CA,771 QZH,48V79,2020-05-09T03:27:01.000Z
IDQ6O,11.8,2020-05-08T21:46:18.000Z,,ICPQZ,CHAIU,NH,6HO D13,J30MG,2020-05-09T03:39:40.000Z
JXIOX,46.26,2020-05-08T21:56:25.000Z,,1YREC,Z0D2C,VT,680-DOV,9Y122,2020-05-09T04:35:21.000Z
K7TYQ,35.15,2020-05-08T22:04:29.000Z,2020-05-08T22:41:18.000Z,F623G,0FS6I,CA,167 RS2,2TM62,2020-05-09T03:39:00.000Z
UB7MZ,103.23,2020-05-08T22:34:46.000Z,,GPY8K,4USTZ,CA,BTJ 429,OWVVA,2020-05-08T23:13:56.000Z
L59O2,22.34,2020-05-08T22:46:26.000Z,2020-05-09T04:16:34.000Z,ZTS76,SPU5K,KY,UF0 3670,SCPDY,2020-05-09T05:42:14.000Z
4B83N,4.8,2020-05-08T23:12:39.000Z,2020-05-09T04:00:13.000Z,HJQ70,PVD8S,CA,74S S80,KZ3J0,2020-05-09T08:46:44.000Z
Z249R,35.8,2020-05-08T23:17:30.000Z,,QTWTR,SIKQI,CA,EHL-708,VHNP8,2020-05-09T03:03:04.000Z
OILZZ,83.3,2020-05-08T23:32:05.000Z,2020-05-09T04:07:56.000Z,PAYC9,VAVGS,CA,7U897,6D1CD,2020-05-09T04:40:04.000Z
UAVYK,22.68,2020-05-08T23:46:00.000Z,2020-05-09T05:10:58.000Z,9RV8N,B9F3A,AZ,WQE 312,LHSWE,2020-05-09T10:47:42.000Z
6YR5X,54.0,2020-05-09T00:09:00.000Z,,ATCP1,CNPV2,UT,64C PN3,TG6R5,2020-05-09T03:08:51.000Z
PVUJ5,21.99,2020-05-09T00:31:08.000Z,,LNXLF,3E6EG,CA,ZNF 926,CRBII,2020-05-09T11:39:55.000Z
3GO2H,22.08,2020-05-09T00:32:33.000Z,,M673H,7RR7Z,CA,UCZ-293,2TM62,2020-05-09T09:16:36.000Z
O62PS,20.4,2020-05-09T00:45:19.000Z,2020-05-09T06:25:26.000Z,A5K5Y,WQVIQ,AZ,565 LXO,NTEVA,2020-05-09T06:37:57.000Z
N4LLF,8.28,2020-05-09T00:59:07.000Z,2020-05-09T05:09:53.000Z,9WG9G,EQS4S,WY,43-WS50,596YT,2020-05-09T09:09:36.000Z
0M53P,20.7,2020-05-09T01:03:31.000Z,2020-05-09T04:08:38.000Z,JLMJU,2Y183,OK,JQJ3192,6J0JD,2020-05-09T05:27:14.000Z
9NH9W,91.84,2020-05-09T01:16:21.000Z,,N25U8,AF94P,DC,FXL-436,I4R4M,2020-05-09T06:28:03.000Z
FEMNS,51.12,2020-05-09T01:30:01.000Z,,Z290U,8PE3A,VT,79A•295,YPSG5,2020-05-09T07:50:51.000Z
XNETN,10.14,2020-05-09T01:50:32.000Z,2020-05-09T07:13:34.000Z,YZNCV,VDCQO,CA,691N9,6DT5L,2020-05-09T09:05:12.000Z
T6EPN,6.4,2020-05-09T02:06:03.000Z,,AOA6S,4RQZU,CA,G52 4JQ,2YR0H,2020-05-09T11:40:23.000Z
VSFEJ,4.03,2020-05-09T02:20:55.000Z,2020-05-09T05:17:51.000Z,STJPU,Z0D2C,MS,164 2GX,9Y122,2020-05-09T10:00:07.000Z
N3ZFD,16.71,2020-05-09T02:29:18.000Z,2020-05-09T05:03:42.000Z,IAXXE,8SJGW,CA,386-WAXF,ZV68L,2020-05-09T10:32:26.000Z
ZFAD1,16.68,2020-05-09T02:51:08.000Z,,CBRWO,KB3CZ,MN,115926,HD3J9,2020-05-09T08:03:36.000Z
BM9IU,23.61,2020-05-09T03:08:20.000Z,2020-05-09T04:11:17.000Z,M1VQR,Y6A6U,GA,218 LWV,K7GAU,2020-05-09T04:24:14.000Z
4M4F5,37.26,2020-05-09T03:42:07.000Z,2020-05-09T07:48:19.000Z,KIXX8,NM40A,WI,VZ0 J5R,GKQYL,2020-05-09T08:14:13.000Z
QYQO1,10.08,2020-05-09T03:46:26.000Z,2020-05-09T06:50:08.000Z,2D5XE,AVLMD,CA,918 SDT,BNDY3,2020-05-09T08:27:49.000Z
DILPL,9.22,2020-05-09T03:54:51.000Z,,PL7MN,JIKCP,NE,985FU,WQL1A,2020-05-09T08:13:11.000Z
HDZZS,125.05,2020-05-09T04:01:25.000Z,,0JLQ0,L9X7F,UT,HDP 667,6UMFQ,2020-05-09T09:44:03.000Z
R0EUL,9.9,2020-05-09T04:39:33.000Z,,WXPY2,RRZQK,CA,PG 0098,BMHTG,2020-05-09T11:39:45.000Z
NRYTX,27.5,2020-05-09T05:50:33.000Z,,JWGEJ,QEEUO,CA,MWL 783,QTB4W,2020-05-09T14:54:58.000Z
ADGD7,15.83,2020-05-09T06:13:25.000Z,,LHUHG,NQ93S,CA,8RR O06,XV82A,2020-05-09T12:08:54.000Z
7REET,41.3,2020-05-09T06:33:10.000Z,,AWKZ1,R5Z9M,NE,824 ZQN,3HM75,2020-05-09T14:22:15.000Z
9L13T,9.45,2020-05-09T06:55:31.000Z,2020-05-09T12:03:00.000Z,23ASL,FB546,VT,NVX 507,FCOVT,2020-05-09T13:31:01.000Z
I6WKO,35.72,2020-05-09T07:26:13.000Z,2020-05-09T08:19:08.000Z,RF0D5,U6FGU,MO,4RS 976,ES4MT,2020-05-09T13:55:48.000Z
UPWPC,28.75,2020-05-09T07:26:49.000Z,,11IO0,KJCO8,OK,9HI20,S1F36,2020-05-09T14:34:50.000Z
I0O2S,71.75,2020-05-09T07:27:32.000Z,2020-05-09T09:52:33.000Z,NF64B,R47CP,CA,Q44-WVO,UU677,2020-05-09T11:52:18.000Z
J4AA8,10.76,2020-05-09T07:28:07.000Z,,GSWLM,3JYV6,CA,P90-DNG,4CZ4G,2020-05-09T08:56:26.000Z
91WHE,6.51,2020-05-09T08:02:31.000Z,,IXEQQ,QFHUA,HI,2ZI6839,B4268,2020-05-09T09:23:52.000Z
CNO5W,10.08,2020-05-09T08:16:09.000Z,,IEKHP,NQ93S,CA,397ARL,XV82A,2020-05-09T12:51:41.000Z
AHK7S,10.2,2020-05-09T08:39:23.000Z,,JHTWK,K85P4,CA,PNL 260,CUBUY,2020-05-09T11:07:25.000Z
5C8OI,8.58,2020-05-09T08:47:35.000Z,,WS2HS,UNWNQ,MA,69T FX3,28JE8,2020-05-09T15:23:09.000Z
DATOU,25.2,2020-05-09T09:48:43.000Z,2020-05-09T11:20:04.000Z,IH0LN,C2MTX,CA,2-0358D,1RMXY,2020-05-09T15:18:41.000Z
4YUOT,114.58,2020-05-09T10:49:17.000Z,,5A9XT,YHZ34,CA,221 9JL,P4TYX,2020-05-09T12:46:16.000Z
4NGFY,45.25,2020-05-09T11:56:12.000Z,2020-05-09T15:53:45.000Z,ZGGFC,IANX5,CA,857 FZP,NQCTF,2020-05-09T21:01:19.000Z
4NPL6,114.87,2020-05-09T12:21:58.000Z,2020-05-09T13:16:09.000Z,P4BBU,V4O3W,CA,954 PEX,IJA9S,2020-05-09T15:38:59.000Z
VPH71,12.68,2020-05-09T12:26:10.000Z,2020-05-09T14:47:23.000Z,K5FQG,U2ES0,CA,668 ACY,ZU9IP,2020-05-09T20:43:38.000Z
RIKFB,33.9,2020-05-09T13:13:27.000Z,2020-05-09T15:16:01.000Z,CRTVC,QFT7M,KS,TQY 475,T5RSD,2020-05-09T20:13:42.000Z
XAUUN,67.48,2020-05-09T13:14:43.000Z,2020-05-09T19:01:47.000Z,UN6KJ,TYKGO,KS,56BF601,S21WE,2020-05-09T22:19:35.000Z
4N5PT,43.8,2020-05-09T13:42:45.000Z,2020-05-09T14:22:18.000Z,KYHPH,ANJMP,CA,740 TVD,3W6UE,2020-05-09T16:14:48.000Z
7JU4C,104.3,2020-05-09T13:44:22.000Z,2020-05-09T15:29:46.000Z,KO0CC,YNMFG,CA,LKG 429,3S8EB,2020-05-09T19:14:52.000Z
0J5UQ,13.77,2020-05-09T14:05:37.000Z,2020-05-09T14:32:57.000Z,8A1CK,BCS4T,CA,475 3WW,WQL1A,2020-05-09T18:12:01.000Z
9CPYQ,15.24,2020-05-09T14:13:23.000Z,2020-05-09T15:14:08.000Z,666G7,JIKCP,CA,6-H1269,WQL1A,2020-05-09T19:32:35.000Z
XTR8V,4.14,2020-05-09T15:10:21.000Z,2020-05-09T16:53:47.000Z,31558,LPT1R,CA,6C 5D1HDP,N5V0S,2020-05-09T17:53:36.000Z
52JYD,19.76,2020-05-09T15:32:13.000Z,2020-05-09T17:19:02.000Z,4VAFQ,Q7W81,CA,QG2 3406,3T1TP,2020-05-09T19:40:11.000Z
A4VJ6,13.74,2020-05-09T15:43:49.000Z,,MFCL7,Q8ZPT,CA,4HBI797,FNET8,2020-05-09T21:20:19.000Z
WRW2U,3.05,2020-05-09T16:07:35.000Z,,JM6G6,K85P4,CA,MAQ 989,CUBUY,2020-05-09T21:06:20.000Z
LFG37,21.2,2020-05-09T16:10:48.000Z,,JLJ48,763SO,CA,60C V98,AJQRT,2020-05-10T01:37:33.000Z
PBJ43,73.08,2020-05-09T16:12:06.000Z,2020-05-09T20:14:56.000Z,PXCKU,N57J4,CA,08AZ3,2TUXA,2020-05-10T00:22:14.000Z
VIAWU,75.9,2020-05-09T16:16:46.000Z,,HVKN6,5RZTU,CA,E48-00X,596YT,2020-05-10T00:34:41.000Z
0AHDT,8.4,2020-05-09T16:31:39.000Z,2020-05-09T20:38:36.000Z,GF6F8,VOMZD,CA,ANG 8559,3SYPO,2020-05-09T22:41:11.000Z
ZFQV3,161.84,2020-05-09T16:38:58.000Z,2020-05-09T20:29:10.000Z,A0M32,NPEGC,UT,8L 0814H,PMAOO,2020-05-10T01:17:41.000Z
8S48O,30.69,2020-05-09T16:49:20.000Z,,9J1N4,A0M32,CA,504 XTM,N7P0B,2020-05-09T19:37:37.000Z
O1AG6,56.7,2020-05-09T17:19:27.000Z,,EJWGW,0P5W0,CA,TUV 896,48V79,2020-05-10T01:54:22.000Z
U6UG0,13.68,2020-05-09T17:32:33.000Z,,WK1QW,UNWNQ,SD,TVA-8514,28JE8,2020-05-10T01:24:19.000Z
APB7F,34.5,2020-05-09T17:54:30.000Z,2020-05-09T19:58:32.000Z,U9H4E,9CS1N,CA,87-4763U,KPWY0,2020-05-09T21:28:17.000Z
1CJFL,31.6,2020-05-09T17:57:25.000Z,,XMZS8,FTMB8,VA,46I G56,DSKWY,2020-05-10T00:52:04.000Z
BTT6M,50.37,2020-05-09T18:58:37.000Z,2020-05-10T00:48:25.000Z,0NOQ8,MPSWT,NY,28SB466,VB0UG,2020-05-10T05:21:20.000Z
QHJJC,1.91,2020-05-09T19:17:17.000Z,,B0FU9,9CS1N,PA,CJK-876,KPWY0,2020-05-09T23:44:50.000Z
Z0O89,34.18,2020-05-09T19:22:24.000Z,2020-05-09T22:14:43.000Z,LGJAP,RNZHO,CA,02G 5769,QTB4W,2020-05-10T03:05:16.000Z
SK5I0,5.22,2020-05-09T19:37:12.000Z,2020-05-09T20:45:50.000Z,YI8GI,3CMJ3,CA,067 0GV,YLPSD,2020-05-09T22:56:15.000Z
SK3JJ,3.38,2020-05-09T20:06:58.000Z,2020-05-09T21:32:51.000Z,MJ9L2,XRCX9,CA,966-HNY,16G9G,2020-05-09T22:12:17.000Z
OX7RD,97.3,2020-05-09T20:21:50.000Z,,LC5EW,K6DF8,CA,ARG 582,ARS5U,2020-05-10T03:52:08.000Z
D94BA,9.9,2020-05-09T21:00:43.000Z,,8XC0L,1P85K,DE,WC6 Q4G,ZRSN5,2020-05-10T04:48:05.000Z
FTB37,46.49,2020-05-09T21:59:27.000Z,2020-05-09T23:42:59.000Z,FWPX3,MH6XI,CA,QZG 331,P6OR7,2020-05-10T02:10:01.000Z
TFDWZ,94.14,2020-05-09T22:03:08.000Z,2020-05-10T00:25:57.000Z,FXLJD,BD8T1,UT,7-16491G,TMZ9R,2020-05-10T01:02:56.000Z
T7L7C,8.91,2020-05-09T22:21:27.000Z,2020-05-10T00:19:12.000Z,QKJZ6,J0O6A,CA,810XT,Q3MKG,2020-05-10T04:13:01.000Z
ME4UK,9.59,2020-05-09T22:22:42.000Z,,RRT5Y,D53L3,CA,SCB 895,UNGSN,2020-05-10T03:34:22.000Z
0M5AT,7.92,2020-05-09T22:26:11.000Z,,LMAWC,U1OPI,CA,297 UFQ,FCOVT,2020-05-10T03:31:01.000Z
2P5RN,66.55,2020-05-09T23:45:48.000Z,2020-05-10T01:31:39.000Z,FI4GH,1RBTZ,CA,Y07 5JS,78UQA,2020-05-10T04:02:24.000Z
EWSET,102.65,2020-05-10T00:12:25.000Z,,4VVR8,DZA2N,CA,WSY-026,9JCHW,2020-05-10T01:56:13.000Z
JZUE7,42.38,2020-05-10T00:18:21.000Z,,CA9WO,ZUZ1G,GA,YX 50338,C7KJY,2020-05-10T10:15:56.000Z
JQONT,7.23,2020-05-10T01:36:40.000Z,,SPNQL,RGA2G,CA,8OT 364,QZJPF,2020-05-10T03:38:30.000Z
WC59T,71.92,2020-05-10T01:38:41.000Z,2020-05-10T03:56:30.000Z,3NRG2,QFT7M,TN,S72 8UA,T5RSD,2020-05-10T05:20:15.000Z
I4A00,45.54,2020-05-10T01:57:02.000Z,2020-05-10T03:45:07.000Z,V3ZCW,IZPBR,RI,31-S959,UIZ5X,2020-05-10T04:16:06.000Z
BGGVO,5.94,2020-05-10T02:12:20.000Z,,G2J8Q,63SY1,CO,9-15476J,0HKZ3,2020-05-10T10:29:42.000Z
LDNAM,20.94,2020-05-10T02:15:53.000Z,2020-05-10T04:26:22.000Z,VH9KR,6WTO6,DE,JFE-755,D9GDA,2020-05-10T07:01:33.000Z
Q8VSL,104.64,2020-05-10T02:44:03.000Z,2020-05-10T07:57:49.000Z,EX9AV,PLLM6,MO,625-HIKI,S4YOY,2020-05-10T11:49:39.000Z
NSZ3K,73.8,2020-05-10T02:58:41.000Z,,5GLQE,5WURH,CA,2XK B72,8J54U,2020-05-10T14:25:27.000Z
3FWE9,133.02,2020-05-10T03:35:19.000Z,,HZUF2,I3NZB,KS,2KF28,XSFYQ,2020-05-10T04:54:01.000Z
WM5V7,22.5,2020-05-10T03:50:51.000Z,,9J1N4,4LKTD,CA,504 XTM,U21FB,2020-05-10T08:05:35.000Z
RCTJ4,0.99,2020-05-10T04:05:16.000Z,2020-05-10T09:04:46.000Z,MONAF,7POXW,CA,PB 9217,4WSHA,2020-05-10T12:53:52.000Z
74E92,59.24,2020-05-10T04:06:22.000Z,,ZSATK,NRW96,CA,3MT 915,QOJK3,2020-05-10T12:04:27.000Z
IVN28,49.58,2020-05-10T04:21:21.000Z,,WMURN,8O0WG,CA,9LC 137,14VAS,2020-05-10T07:01:06.000Z
63CQ2,253.46,2020-05-10T04:34:02.000Z,,TPXIB,YZNCV,CA,MZL 367,YEG9C,2020-05-10T13:27:21.000Z
IW0JJ,49.14,2020-05-10T04:37:32.000Z,2020-05-10T10:32:29.000Z,KPZII,JIKCP,CA,752R,WQL1A,2020-05-10T12:06:42.000Z
HTGZF,148.27,2020-05-10T04:53:59.000Z,2020-05-10T08:43:19.000Z,3HXMS,WQVIQ,CA,030KBB,NTEVA,2020-05-10T13:32:31.000Z
MBX33,2.94,2020-05-10T05:07:13.000Z,,OFR4D,6ZNYY,CA,9ZS9689,HT30U,2020-05-10T13:44:52.000Z
W54PB,128.24,2020-05-10T05:08:00.000Z,2020-05-10T06:15:14.000Z,P5PGZ,Z6X8K,CA,YHK 873,A4BUV,2020-05-10T10:31:01.000Z
1KEKZ,25.0,2020-05-10T05:08:10.000Z,2020-05-10T05:39:15.000Z,4QZLM,LWBDM,CA,404 3128,74JM7,2020-05-10T08:56:57.000Z
TI108,132.78,2020-05-10T06:03:10.000Z,2020-05-10T10:54:57.000Z,IR922,TXQUR,CT,4-J7171,95P3J,2020-05-10T15:28:30.000Z
6KZ8X,81.81,2020-05-10T07:23:47.000Z,,94WVD,2PUAK,PA,213-WOZE,717T9,2020-05-10T18:23:52.000Z
I269D,13.86,2020-05-10T07:42:17.000Z,2020-05-10T10:22:24.000Z,Q7W81,GA48D,CA,G15-09R,0N43T,2020-05-10T14:47:43.000Z
4TI5W,28.84,2020-05-10T07:42:43.000Z,,PFQSS,HJEFN,IL,XYU-7003,UIZ5X,2020-05-10T09:46:43.000Z
SZYIP,17.18,2020-05-10T07:47:01.000Z,,L6DJQ,UML0P,CA,LLY 523,YPSG5,2020-05-10T12:56:50.000Z
XKIOY,18.2,2020-05-10T07:55:11.000Z,2020-05-10T13:28:32.000Z,OBZ5O,K87YL,MD,2380,6KNFC,2020-05-10T17:14:41.000Z
AXRIJ,47.25,2020-05-10T08:11:00.000Z,2020-05-10T12:07:58.000Z,OBK9B,JIKCP,AL,W04-GUX,WQL1A,2020-05-10T15:27:11.000Z
CB148,11.85,2020-05-10T08:18:20.000Z,,C8L48,VT1F1,OK,322-KLW,S4YOY,2020-05-10T14:45:20.000Z
0WNC8,16.68,2020-05-10T08:42:19.000Z,2020-05-10T13:42:28.000Z,YTL8M,3E6EG,OH,012-JSU,CRBII,2020-05-10T18:34:39.000Z
SDH37,21.36,2020-05-10T09:02:53.000Z,2020-05-10T11:19:34.000Z,MKTEZ,HMAL6,MN,Q84 6XU,CTAQ0,2020-05-10T15:00:11.000Z
IS1MX,167.28,2020-05-10T09:34:59.000Z,2020-05-10T13:34:01.000Z,MTURL,D9XPV,WA,366 IGV,OL2N6,2020-05-10T14:31:47.000Z
39ULM,239.97,2020-05-10T09:44:06.000Z,,JNW0O,N57J4,AZ,216NUS,2TUXA,2020-05-10T18:20:36.000Z
5LQGN,44.54,2020-05-10T10:09:03.000Z,2020-05-10T13:46:45.000Z,J79RC,1TMXQ,CA,T60 5DQ,49TNX,2020-05-10T19:15:44.000Z
RN2ED,5.44,2020-05-10T10:41:43.000Z,,83609,VOMZD,CA,411 YPO,P87YO,2020-05-10T15:42:09.000Z
E1GX9,5.94,2020-05-10T10:46:56.000Z,,5K4EO,GU88F,PA,767 0MC,HXUP6,2020-05-10T13:34:32.000Z
WSFRF,65.52,2020-05-10T11:21:10.000Z,2020-05-10T12:20:06.000Z,LP6GT,4NBXO,CA,4DCL989,I5OZH,2020-05-10T13:10:26.000Z
5EZBI,42.47,2020-05-10T11:41:54.000Z,2020-05-10T14:31:14.000Z,4C4VM,IVCLP,CA,BF2 X8N,VOOWH,2020-05-10T18:49:55.000Z
HNIQL,42.0,2020-05-10T11:55:26.000Z,2020-05-10T13:34:12.000Z,POVZR,6YJBM,CA,315MEJ,R0QWL,2020-05-10T17:11:55.000Z
NWW4F,30.48,2020-05-10T12:16:36.000Z,,SB6S3,NRW96,MO,689-877,QOJK3,2020-05-10T14:02:39.000Z
KYBHA,6.98,2020-05-10T12:32:15.000Z,,O8WX1,XRCX9,CA,776REZ,16G9G,2020-05-10T20:05:19.000Z
5WV6S,109.16,2020-05-10T12:34:52.000Z,2020-05-10T14:08:47.000Z,5EL4S,1DZEO,CA,IWI-117,EZ72N,2020-05-10T14:20:40.000Z
J1AA3,52.53,2020-05-10T12:36:16.000Z,,55RP5,F6J7E,IL,20S A68,J6HSY,2020-05-10T20:50:54.000Z
YRI35,293.95,2020-05-10T13:35:43.000Z,,2GXJ7,SJIR7,CA,800STN,Z4BL7,2020-05-10T16:45:17.000Z
VGI00,17.89,2020-05-10T14:34:31.000Z,,EFXQM,2445R,LA,57HR982,CGNL1,2020-05-10T20:49:43.000Z
2O9NT,30.16,2020-05-10T15:09:43.000Z,2020-05-10T18:40:23.000Z,L9X7F,ZZUG5,CA,HCA 806,SEAXT,2020-05-10T20:34:48.000Z
89IF9,41.31,2020-05-10T16:39:41.000Z,2020-05-10T20:49:17.000Z,QUUZ8,8O0WG,CA,ICR 448,14VAS,2020-05-10T21:06:26.000Z
SAYXU,1.98,2020-05-10T16:43:01.000Z,,1YS0I,SK4KI,NV,J82-74S,BTSUW,2020-05-10T22:59:17.000Z
C06Y8,178.28,2020-05-10T18:05:43.000Z,,A75S3,HVVCL,CA,GK 2876,WW6Y6,2020-05-11T03:33:23.000Z
HVWVS,4.96,2020-05-10T18:52:31.000Z,2020-05-10T20:59:09.000Z,NPBV8,K87YL,CA,0-60173,6KNFC,2020-05-11T01:56:02.000Z
MNB63,31.0,2020-05-10T19:18:27.000Z,,VO0OF,T6YDW,CA,KOV 151,NBO2D,2020-05-11T02:29:03.000Z
EQMMP,4.34,2020-05-10T20:24:14.000Z,,A9PG6,KXAQM,OH,4Y K6242,FFAZF,2020-05-11T02:20:42.000Z
HMR0C,77.3,2020-05-10T20:32:09.000Z,2020-05-10T20:34:17.000Z,1IJBD,LWN92,CA,ZRU 761,EZ72N,2020-05-11T01:35:19.000Z
OS9I9,52.11,2020-05-10T20:56:42.000Z,,TPV7J,QNBDK,CA,7-93634,YS74A,2020-05-11T04:34:44.000Z
LQ912,39.42,2020-05-10T21:25:00.000Z,,EQH3C,PCN8U,MD,5QX M55,93WBS,2020-05-11T02:19:24.000Z
D256X,78.2,2020-05-10T21:31:19.000Z,2020-05-11T03:07:52.000Z,IMKT6,HC5BE,CA,50-8231G,D4HJY,2020-05-11T05:02:47.000Z
PCYQ6,22.2,2020-05-10T21:39:31.000Z,,5HQN9,PCN8U,CA,CGP G36,93WBS,2020-05-11T04:05:18.000Z
5U2J2,18.48,2020-05-10T21:59:17.000Z,2020-05-11T01:08:13.000Z,XJUVO,ZMJXU,CA,72-E544,1O3SE,2020-05-11T02:57:53.000Z
09OC0,11.28,2020-05-10T22:02:29.000Z,2020-05-11T00:03:15.000Z,ZM2RY,VMW5Z,MT,PUG-6067,HU152,2020-05-11T00:38:45.000Z
M6NOZ,85.41,2020-05-10T23:14:05.000Z,,OHZJ1,04H5M,CA,968BOD,H6IY1,2020-05-11T03:27:35.000Z
600CN,50.7,2020-05-10T23:29:49.000Z,2020-05-11T02:30:38.000Z,KPLJ6,CZH0H,HI,744351,QZJPF,2020-05-11T02:36:19.000Z
CCB60,35.6,2020-05-10T23:41:50.000Z,2020-05-11T01:43:19.000Z,4PUZ7,9YE3S,AR,321-NWX,BSBIA,2020-05-11T01:51:34.000Z
65G07,4.95,2020-05-11T00:23:48.000Z,,HVKN6,9TPRV,CA,E48-00X,2YR0H,2020-05-11T09:37:36.000Z
Z4DBC,1.98,2020-05-11T00:58:38.000Z,,09N1C,Q7LY1,CA,UQG-4482,7RAE8,2020-05-11T07:07:34.000Z
J5GGH,7.84,2020-05-11T01:04:13.000Z,2020-05-11T03:15:41.000Z,K7FP8,ECOXA,CA,0-0653O,O7HYF,2020-05-11T05:40:19.000Z
Z4M8D,61.87,2020-05-11T01:46:59.000Z,,RUL8A,A0FJW,CA,LRL 728,UKKYH,2020-05-11T11:22:13.000Z
CTYJM,8.78,2020-05-11T01:51:23.000Z,2020-05-11T04:08:45.000Z,G2CJL,7A988,CA,BRM-3681,FNJXE,2020-05-11T09:05:24.000Z
3V384,73.6,2020-05-11T02:21:25.000Z,,4QZLM,ECOXA,CA,404 3128,3II5S,2020-05-11T08:25:21.000Z
PBOV7,3.02,2020-05-11T02:49:38.000Z,,ACVR1,NTJ7C,DE,291 0297,34KK0,2020-05-11T05:09:08.000Z
EAFBT,1.96,2020-05-11T03:41:46.000Z,2020-05-11T05:45:13.000Z,IRJRP,3KPKZ,CA,383-747,YSYH8,2020-05-11T10:04:30.000Z
JI11Q,31.77,2020-05-11T04:05:51.000Z,2020-05-11T04:15:54.000Z,NYWLT,OOHUA,CA,SAE-546,0K71G,2020-05-11T07:15:01.000Z
9GKFE,24.03,2020-05-11T04:16:27.000Z,2020-05-11T06:16:18.000Z,RCFYV,23DVK,CT,ADO 413,0OENH,2020-05-11T10:43:37.000Z
KQR51,19.59,2020-05-11T07:16:04.000Z,2020-05-11T12:52:51.000Z,6E25L,ZHTQ8,CA,936 GRK,U4IQO,2020-05-11T13:46:57.000Z
DQA02,22.36,2020-05-11T07:39:57.000Z,2020-05-11T09:47:14.000Z,D917L,8SJGW,DE,0VL 873,ZV68L,2020-05-11T11:24:44.000Z
QO9WP,58.87,2020-05-11T08:26:03.000Z,2020-05-11T12:17:15.000Z,CR00P,A9FZY,TN,12LQ1,LJ7HH,2020-05-11T17:55:26.000Z
WNCAN,61.5,2020-05-11T08:53:52.000Z,,O9T0E,EHDIC,AR,398-MLS,DQATU,2020-05-11T13:12:15.000Z
HGUEY,16.78,2020-05-11T09:19:33.000Z,,3AC13,C9KK8,CA,11N 435,1O3SE,2020-05-11T16:46:21.000Z
W7H45,12.12,2020-05-11T09:23:49.000Z,,XLJ51,RUQ46,CA,PJP O12,RWK79,2020-05-11T19:47:12.000Z
F68N7,84.87,2020-05-11T10:45:00.000Z,2020-05-11T13:37:29.000Z,NTJ7C,SNZVZ,CA,SMM2104,49TNX,2020-05-11T18:25:59.000Z
Y1IGC,19.0,2020-05-11T11:27:29.000Z,,QXK0B,QFT7M,SD,TNW 068,T5RSD,2020-05-11T22:04:55.000Z
6KX5K,105.66,2020-05-11T11:28:28.000Z,2020-05-11T13:20:13.000Z,A0MW9,1QK4D,NM,558 NWC,TBOG4,2020-05-11T15:47:00.000Z
2VRQD,2.44,2020-05-11T12:02:43.000Z,2020-05-11T14:58:09.000Z,1RMCX,CU0NU,CA,UO-8497,P6OR7,2020-05-11T15:52:48.000Z
KDVSL,168.47,2020-05-11T13:09:58.000Z,,6WTO6,V6PGR,CA,230 RAZ,F5LEJ,2020-05-11T20:15:55.000Z
WAZ8S,21.55,2020-05-11T13:10:06.000Z,,RXQND,8O0WG,CA,2-58399,14VAS,2020-05-11T16:38:08.000Z
Q441A,18.27,2020-05-11T13:13:28.000Z,2020-05-11T18:56:58.000Z,3UN1N,DHT4W,CA,6Q 3686R,UYQ5A,2020-05-11T21:34:44.000Z
T9VRQ,115.52,2020-05-11T13:23:22.000Z,2020-05-11T17:49:19.000Z,6Z3UM,B64DW,ID,QDG-916,BOMU1,2020-05-11T21:03:39.000Z
07M8S,12.87,2020-05-11T13:42:41.000Z,2020-05-11T18:13:01.000Z,CQJP2,RQCXT,TX,387LXI,UGLK2,2020-05-11T20:10:09.000Z
LBJB1,47.79,2020-05-11T13:57:15.000Z,,6M4DC,QONFU,CA,EO 51400,FNJXE,2020-05-11T19:42:50.000Z
SOWBT,33.3,2020-05-11T14:15:00.000Z,,QEEUO,KB8R8,IN,PV5 I1W,J30MG,2020-05-11T15:51:53.000Z
